timestamp_utc,timestamp_copenhagen,source_window_end_utc,btc_open,btc_high,btc_low,btc_close,btc_volume,btc_quote_volume,btc_trade_count,btc_taker_buy_base_volume,btc_taker_buy_quote_volume,btc_taker_sell_quote_volume,btc_taker_buy_quote_share,btc_return_1h_pct,btc_range_1h_pct,eth_open,eth_high,eth_low,eth_close,eth_volume,eth_quote_volume,eth_trade_count,eth_taker_buy_base_volume,eth_taker_buy_quote_volume,eth_taker_sell_quote_volume,eth_taker_buy_quote_share,eth_return_1h_pct,eth_range_1h_pct,ethbtc_open,ethbtc_high,ethbtc_low,ethbtc_close,ethbtc_return_1h_pct,ethbtc_range_1h_pct,btc_open_interest,btc_open_interest_value,btc_oi_change_1h_pct,btc_open_interest_source,eth_open_interest,eth_open_interest_value,eth_oi_change_1h_pct,eth_open_interest_source,btc_long_short_ratio,btc_long_account,btc_short_account,btc_long_short_source,eth_long_short_ratio,eth_long_account,eth_short_account,eth_long_short_source,btc_funding_event_rate,btc_funding_source,eth_funding_event_rate,eth_funding_source,btc_price_oi_state,eth_price_oi_state,spot_status,derivatives_status
2026-09-07T00:00:00Z,2026-09-07T02:00:00+02:00,2026-09-07T23:00:00Z,80341.83,80443.99,80059.11,80160.01,473.2372,37966264.1838,121749,229.77083,18433581.7422,19532682.4416,0.485525298274,-0.226308014144,0.480744789694,2514.48,2522.52,2509.38,2513.17,8399.6048,21120705.1899,113803,4048.0939,10178379.6238,10942325.5661,0.481914762422,-0.0520982469536,0.523635320278,0.03129,0.03141,0.03127,0.03135,0.159744408946,0.447713463383,2605682.96,26056.8296,0.74672926313,OKX_CONTRACT_OI_HISTORY,5889254.32,588925.432,1.46456281265,OKX_CONTRACT_OI_HISTORY,1.06,0.514563106796,0.485436893204,OKX_GLOBAL_ACCOUNT_RATIO,1.22,0.54954954955,0.45045045045,OKX_GLOBAL_ACCOUNT_RATIO,-1.5852940202e-06,OKX_FUNDING_HISTORY,6.64078500437e-05,OKX_FUNDING_HISTORY,PRICE_DOWN_OI_UP,PRICE_DOWN_OI_UP,PASS,PASS
2026-09-07T01:00:00Z,2026-09-07T03:00:00+02:00,2026-09-07T23:00:00Z,80160.01,80243.81,79826.28,79926.14,429.2219,34325488.7979,104614,189.05697,15118871.0587,19206617.7392,0.44045610385,-0.29175395562,0.523048299382,2513.17,2516.34,2499.36,2503.87,11036.6179,27655964.0976,101268,5194.4657,13016675.3475,14639288.7501,0.470664313186,-0.370050573578,0.679373919723,0.03135,0.03136,0.03131,0.03133,-0.0637958532696,0.159693388694,2621687.58,26216.8758,0.614219774458,OKX_CONTRACT_OI_HISTORY,5952850.75,595285.075,1.07987236659,OKX_CONTRACT_OI_HISTORY,1.05,0.512195121951,0.487804878049,OKX_GLOBAL_ACCOUNT_RATIO,1.21,0.547511312217,0.452488687783,OKX_GLOBAL_ACCOUNT_RATIO,,,,,PRICE_DOWN_OI_UP,PRICE_DOWN_OI_UP,PASS,PASS
2026-09-07T02:00:00Z,2026-09-07T04:00:00+02:00,2026-09-08T04:00:00Z,79926.14,80426,79800,79874.24,411.23362,32931377.8874,116777,205.03549,16420446.1903,16510931.6971,0.49862615061,-0.0649349511937,0.784461152882,2503.87,2536.64,2498.56,2511.77,17172.5062,43291792.6656,142826,10075.209,25410403.9652,17881388.7004,0.586956612342,0.315511588062,1.52407786885,0.03133,0.03153,0.03131,0.03145,0.383019470156,0.702650910252,2619303.34,26193.0334,-0.0909429490452,OKX_CONTRACT_OI_HISTORY,5955234.63,595523.463,0.0400460233275,OKX_CONTRACT_OI_HISTORY,1.06,0.514563106796,0.485436893204,OKX_GLOBAL_ACCOUNT_RATIO,1.18,0.54128440367,0.45871559633,OKX_GLOBAL_ACCOUNT_RATIO,,,,,UNAVAILABLE,UNAVAILABLE,PASS,PASS
2026-09-07T03:00:00Z,2026-09-07T05:00:00+02:00,2026-09-08T04:00:00Z,79874.25,79986.02,79568.6,79596.39,424.23144,33824701.8161,109936,188.50547,15030791.1969,18793910.6192,0.444373206263,-0.347859334874,0.524603926675,2511.76,2516.23,2496.72,2497.43,12570.1104,31479200.9109,105566,6543.6197,16391282.2598,15087918.6511,0.52070198053,-0.570912145618,0.781425229902,0.03144,0.03146,0.03136,0.03138,-0.222575516693,0.31887755102,2647910.05,26479.1005,1.09214956371,OKX_CONTRACT_OI_HISTORY,6043469.36,604346.936,1.48163314264,OKX_CONTRACT_OI_HISTORY,1.07,0.51690821256,0.48309178744,OKX_GLOBAL_ACCOUNT_RATIO,1.25,0.555555555556,0.444444444444,OKX_GLOBAL_ACCOUNT_RATIO,,,,,PRICE_DOWN_OI_UP,PRICE_DOWN_OI_UP,PASS,PASS
2026-09-07T04:00:00Z,2026-09-07T06:00:00+02:00,2026-09-08T04:00:00Z,79596.38,79732.15,79540.38,79724,680.36024,54186052.2769,99575,377.76662,30085510.7753,24100541.5015,0.555226105449,0.160321341207,0.241097666368,2497.43,2499.89,2492.39,2498.33,10256.4757,25610679.6515,66399,5348.6525,13355448.0661,12255231.5854,0.521479642394,0.0360370460834,0.300915988268,0.03138,0.03139,0.03132,0.03134,-0.12746972594,0.22349936143,2651297.26,26512.9726,0.127920130822,OKX_CONTRACT_OI_HISTORY,6045871.57,604587.157,0.0397488571035,OKX_CONTRACT_OI_HISTORY,1.11,0.526066350711,0.473933649289,OKX_GLOBAL_ACCOUNT_RATIO,1.29,0.563318777293,0.436681222707,OKX_GLOBAL_ACCOUNT_RATIO,,,,,PRICE_UP_OI_UP,PRICE_UP_OI_UP,PASS,PASS
2026-09-07T05:00:00Z,2026-09-07T07:00:00+02:00,2026-09-08T04:00:00Z,79724.01,79926.04,79666.79,79759.47,625.29002,49885698.6367,102592,394.34943,31460345.2516,18425353.3851,0.630648584893,0.044490993929,0.325417906257,2498.33,2514.03,2497.25,2504.8,11248.4805,28204949.2587,76032,6586.1583,16516200.9775,11688748.2812,0.585578113472,0.25897299396,0.671939133046,0.03133,0.03147,0.03133,0.03141,0.22335673261,0.446856048516,2649939.89,26499.3989,-0.051196447131,OKX_CONTRACT_OI_HISTORY,6024255.72,602425.572,-0.357530750525,OKX_CONTRACT_OI_HISTORY,1.11,0.526066350711,0.473933649289,OKX_GLOBAL_ACCOUNT_RATIO,1.27,0.559471365639,0.440528634361,OKX_GLOBAL_ACCOUNT_RATIO,,,,,PRICE_UP_OI_DOWN,PRICE_UP_OI_DOWN,PASS,PASS
2026-09-07T06:00:00Z,2026-09-07T08:00:00+02:00,2026-09-08T04:00:00Z,79759.47,79825.7,79644.55,79659.27,564.03546,44964859.6135,68685,272.02991,21688592.3642,23276267.2492,0.482345381497,-0.12562771543,0.227448080252,2504.81,2510,2497.69,2497.74,7795.5507,19507617.9445,57094,2370.8175,5935907.18486,13571710.7597,0.304286622884,-0.281858831044,0.492855398388,0.03141,0.03145,0.03135,0.03135,-0.191021967526,0.318979266348,2654583.35,26545.8335,0.17522888038,OKX_CONTRACT_OI_HISTORY,6058531.34,605853.134,0.568960243275,OKX_CONTRACT_OI_HISTORY,1.11,0.526066350711,0.473933649289,OKX_GLOBAL_ACCOUNT_RATIO,1.27,0.559471365639,0.440528634361,OKX_GLOBAL_ACCOUNT_RATIO,,,,,PRICE_DOWN_OI_UP,PRICE_DOWN_OI_UP,PASS,PASS
2026-09-07T07:00:00Z,2026-09-07T09:00:00+02:00,2026-09-08T09:00:00Z,79659.28,79691.06,79001.1,79397.83,867.88528,68877500.2332,165782,395.22066,31362734.9641,37514765.269,0.455340784116,-0.328210347872,0.873354927969,2497.75,2502,2475.12,2489.35,22000.8597,54766495.8645,156302,8874.5589,22091451.2148,32675044.6498,0.403375291153,-0.336302672405,1.08600795113,0.03136,0.03141,0.03131,0.03134,-0.0637755102041,0.319386777387,2679775.44,26797.7544,0.949003541366,OKX_CONTRACT_OI_HISTORY,6015573.46,601557.346,-0.709047747535,OKX_CONTRACT_OI_HISTORY,1.1,0.52380952381,0.47619047619,OKX_GLOBAL_ACCOUNT_RATIO,1.32,0.568965517241,0.431034482759,OKX_GLOBAL_ACCOUNT_RATIO,,,,,UNAVAILABLE,UNAVAILABLE,PASS,PASS
2026-09-07T08:00:00Z,2026-09-07T10:00:00+02:00,2026-09-08T09:00:00Z,79397.83,79530.47,79397.83,79437.38,367.39664,29196044.6255,83201,187.12879,14870100.2016,14325944.4239,0.509318998252,0.0498124444963,0.167057462402,2489.34,2494,2488.85,2491.56,8887.7926,22141960.0369,82124,4178.3946,10409749.4148,11732210.6221,0.470136762846,0.0887781951112,0.206922876027,0.03134,0.03137,0.03132,0.03136,0.0638162093172,0.159642401022,2676881.83,26768.8183,-0.107979570109,OKX_CONTRACT_OI_HISTORY,6033840.77,603384.077,0.30366697575,OKX_CONTRACT_OI_HISTORY,1.1,0.52380952381,0.47619047619,OKX_GLOBAL_ACCOUNT_RATIO,1.34,0.57264957265,0.42735042735,OKX_GLOBAL_ACCOUNT_RATIO,3.22907364949e-05,OKX_FUNDING_HISTORY,4.57620286772e-05,OKX_FUNDING_HISTORY,PRICE_UP_OI_DOWN,PRICE_UP_OI_UP,PASS,PASS
2026-09-07T09:00:00Z,2026-09-07T11:00:00+02:00,2026-09-08T09:00:00Z,79437.39,79550,79291.15,79313.85,384.36999,30540975.3976,91965,157.76286,12533925.4963,18007049.9013,0.410397026719,-0.155506135776,0.326455096187,2491.56,2497.46,2484.42,2484.76,9354.9067,23308216.5416,80740,4564.9273,11377123.826,11931092.7156,0.48811644622,-0.272921382588,0.524870996047,0.03136,0.0314,0.03133,0.03133,-0.0956632653061,0.223428024258,2672011.15,26720.1115,-0.181953493255,OKX_CONTRACT_OI_HISTORY,6066430.68,606643.068,0.540118827166,OKX_CONTRACT_OI_HISTORY,1.1,0.52380952381,0.47619047619,OKX_GLOBAL_ACCOUNT_RATIO,1.33,0.570815450644,0.429184549356,OKX_GLOBAL_ACCOUNT_RATIO,,,,,PRICE_DOWN_OI_DOWN,PRICE_DOWN_OI_UP,PASS,PASS
