timestamp_utc,timestamp_copenhagen,source_window_end_utc,btc_open,btc_high,btc_low,btc_close,btc_volume,btc_quote_volume,btc_trade_count,btc_taker_buy_base_volume,btc_taker_buy_quote_volume,btc_taker_sell_quote_volume,btc_taker_buy_quote_share,btc_return_1h_pct,btc_range_1h_pct,eth_open,eth_high,eth_low,eth_close,eth_volume,eth_quote_volume,eth_trade_count,eth_taker_buy_base_volume,eth_taker_buy_quote_volume,eth_taker_sell_quote_volume,eth_taker_buy_quote_share,eth_return_1h_pct,eth_range_1h_pct,ethbtc_open,ethbtc_high,ethbtc_low,ethbtc_close,ethbtc_return_1h_pct,ethbtc_range_1h_pct,btc_open_interest,btc_open_interest_value,btc_oi_change_1h_pct,btc_open_interest_source,eth_open_interest,eth_open_interest_value,eth_oi_change_1h_pct,eth_open_interest_source,btc_long_short_ratio,btc_long_account,btc_short_account,btc_long_short_source,eth_long_short_ratio,eth_long_account,eth_short_account,eth_long_short_source,btc_funding_event_rate,btc_funding_source,eth_funding_event_rate,eth_funding_source,btc_price_oi_state,eth_price_oi_state,spot_status,derivatives_status
2026-08-31T00:00:00Z,2026-08-31T02:00:00+02:00,2026-08-31T20:00:00Z,77682,78185.89,77436.4,77937.04,711.43379,55360956.3401,231415,364.76246,28391430.3666,26969525.9734,0.512842122745,0.328312865271,0.967878155493,2416.89,2441.9,2406.53,2428.25,21801.4593,52882741.4005,189019,11177.4936,27134913.4295,25747827.971,0.513114727241,0.470441230016,1.46975105235,0.03111,0.03121,0.03107,0.03116,0.12853470437,0.450595429675,2681683.28,26816.8328,1.24715510786,OKX_CONTRACT_OI_HISTORY,6164237.15,616423.715,-0.483386581122,OKX_CONTRACT_OI_HISTORY,1.15,0.53488372093,0.46511627907,OKX_GLOBAL_ACCOUNT_RATIO,1.42,0.586776859504,0.413223140496,OKX_GLOBAL_ACCOUNT_RATIO,6.46500235042e-05,OKX_FUNDING_HISTORY,5.79200283002e-05,OKX_FUNDING_HISTORY,PRICE_UP_OI_UP,PRICE_UP_OI_DOWN,PASS,PASS
2026-08-31T01:00:00Z,2026-08-31T03:00:00+02:00,2026-08-31T20:00:00Z,77937.03,77993.03,77565.08,77640.94,567.26058,44099982.3647,239052,255.01238,19826232.5668,24273749.7978,0.449574614404,-0.379922049901,0.55173023737,2428.24,2430.75,2409.49,2412.95,17449.6471,42210605.1189,161515,8724.8922,21104525.8442,21106079.2747,0.499981599049,-0.63008339339,0.882344396532,0.03117,0.03117,0.03105,0.03108,-0.256739409499,0.386473429952,2696710.62,26967.1062,0.56036967945,OKX_CONTRACT_OI_HISTORY,6253407.82,625340.782,1.44658078251,OKX_CONTRACT_OI_HISTORY,1.15,0.53488372093,0.46511627907,OKX_GLOBAL_ACCOUNT_RATIO,1.47,0.595141700405,0.404858299595,OKX_GLOBAL_ACCOUNT_RATIO,,,,,PRICE_DOWN_OI_UP,PRICE_DOWN_OI_UP,PASS,PASS
2026-08-31T02:00:00Z,2026-08-31T04:00:00+02:00,2026-08-31T20:00:00Z,77640.93,78000,77392,77473.99,573.39934,44571951.9357,173143,345.41556,26857082.3274,17714869.6082,0.602555669229,-0.215028308519,0.785610915857,2412.95,2425.31,2401.35,2407.9,9595.3566,23156184.707,132497,3930.9348,9490714.28484,13665470.4222,0.409856563372,-0.209287386809,0.997772086535,0.03108,0.03111,0.03101,0.03107,-0.032175032175,0.322476620445,2706649.2,27066.492,0.368544549285,OKX_CONTRACT_OI_HISTORY,6320887.69,632088.769,1.07908954513,OKX_CONTRACT_OI_HISTORY,1.13,0.530516431925,0.469483568075,OKX_GLOBAL_ACCOUNT_RATIO,1.5,0.6,0.4,OKX_GLOBAL_ACCOUNT_RATIO,,,,,PRICE_DOWN_OI_UP,PRICE_DOWN_OI_UP,PASS,PASS
2026-08-31T03:00:00Z,2026-08-31T05:00:00+02:00,2026-08-31T20:00:00Z,77474,77872,77394,77756.71,278.92536,21668121.1729,118748,152.93235,11880039.0457,9788082.1272,0.548272688291,0.364922472691,0.617618936868,2407.91,2424.24,2405.03,2420.94,6133.5769,14825046.3855,96928,3351.9994,8100898.39364,6724147.99191,0.54643325781,0.541550728851,0.798742635227,0.03107,0.03115,0.03107,0.03114,0.225297714837,0.257483102671,2706750.54,27067.5054,0.00374411283146,OKX_CONTRACT_OI_HISTORY,6292608.25,629260.825,-0.447396653555,OKX_CONTRACT_OI_HISTORY,1.14,0.532710280374,0.467289719626,OKX_GLOBAL_ACCOUNT_RATIO,1.51,0.601593625498,0.398406374502,OKX_GLOBAL_ACCOUNT_RATIO,,,,,PRICE_UP_OI_UP,PRICE_UP_OI_DOWN,PASS,PASS
2026-08-31T04:00:00Z,2026-08-31T06:00:00+02:00,2026-08-31T20:00:00Z,77756.7,77769.11,77458.83,77622.28,550.02773,42657623.1153,121607,310.6392,24088535.3246,18569087.7907,0.564694738371,-0.172885401144,0.400574085614,2420.94,2421.29,2411.34,2417.68,8318.9572,20085343.3407,102211,3091.8294,7464887.17791,12620456.1628,0.371658430293,-0.134658438458,0.412633639387,0.03114,0.03116,0.03111,0.03114,0,0.160720025715,2742241.57,27422.4157,1.31120431955,OKX_CONTRACT_OI_HISTORY,6335500.29,633550.029,0.681625778945,OKX_CONTRACT_OI_HISTORY,1.15,0.53488372093,0.46511627907,OKX_GLOBAL_ACCOUNT_RATIO,1.53,0.604743083004,0.395256916996,OKX_GLOBAL_ACCOUNT_RATIO,,,,,PRICE_DOWN_OI_UP,PRICE_DOWN_OI_UP,PASS,PASS
2026-08-31T05:00:00Z,2026-08-31T07:00:00+02:00,2026-08-31T20:00:00Z,77622.29,78156.78,77514,78016,511.92091,39886514.1354,189845,304.7978,23747983.4425,16138530.693,0.595388791355,0.507225502781,0.829243749516,2417.67,2441.93,2414.1,2435.99,12360.5113,30053780.5004,134899,6367.0859,15479861.6214,14573918.879,0.515072026335,0.757337612918,1.15281057123,0.03114,0.03125,0.03114,0.03123,0.28901734104,0.353243416827,2737492.99,27374.9299,-0.173164175321,OKX_CONTRACT_OI_HISTORY,6198582.56,619858.256,-2.16111946544,OKX_CONTRACT_OI_HISTORY,1.15,0.53488372093,0.46511627907,OKX_GLOBAL_ACCOUNT_RATIO,1.49,0.598393574297,0.401606425703,OKX_GLOBAL_ACCOUNT_RATIO,,,,,PRICE_UP_OI_DOWN,PRICE_UP_OI_DOWN,PASS,PASS
2026-08-31T06:00:00Z,2026-08-31T08:00:00+02:00,2026-08-31T20:00:00Z,78016.01,78156.77,77864.16,78093.87,968.0221,75553014.3465,161967,459.01655,35826120.2807,39726894.0658,0.474185187587,0.0998128589007,0.375795487937,2436,2444.83,2431.32,2438.66,9080.2755,22153295.5836,89942,4882.1948,11912200.6502,10241094.9334,0.537716864979,0.109606361274,0.555665235345,0.03123,0.03131,0.03121,0.03123,0,0.32041012496,2745377.61,27453.7761,0.288023385952,OKX_CONTRACT_OI_HISTORY,6255635.87,625563.587,0.920425104413,OKX_CONTRACT_OI_HISTORY,1.15,0.53488372093,0.46511627907,OKX_GLOBAL_ACCOUNT_RATIO,1.46,0.593495934959,0.406504065041,OKX_GLOBAL_ACCOUNT_RATIO,,,,,PRICE_UP_OI_UP,PRICE_UP_OI_UP,PASS,PASS
2026-08-31T07:00:00Z,2026-08-31T09:00:00+02:00,2026-08-31T20:00:00Z,78093.88,78322.56,78034.01,78196.01,716.03378,55972072.016,159758,329.23211,25736451.9954,30235620.0206,0.459808813011,0.130791315631,0.3697746662,2438.66,2446.6,2436.17,2440.38,7598.4676,18549354.7648,84677,3662.5787,8940579.67113,9608775.09363,0.481988715215,0.0705305372623,0.428131041758,0.03123,0.03125,0.03118,0.03119,-0.128081972462,0.224502886466,2740480.46,27404.8046,-0.178378011905,OKX_CONTRACT_OI_HISTORY,6243654.14,624365.414,-0.191534965413,OKX_CONTRACT_OI_HISTORY,1.17,0.539170506912,0.460829493088,OKX_GLOBAL_ACCOUNT_RATIO,1.43,0.588477366255,0.411522633745,OKX_GLOBAL_ACCOUNT_RATIO,,,,,PRICE_UP_OI_DOWN,PRICE_UP_OI_DOWN,PASS,PASS
2026-08-31T08:00:00Z,2026-08-31T10:00:00+02:00,2026-08-31T20:00:00Z,78196.01,78521.89,77982,78480.8,782.74546,61270278.0024,198166,492.12493,38536295.1205,22733982.8819,0.62895577394,0.364200168269,0.692326434305,2440.38,2449.69,2433.56,2446.14,10074.9945,24586121.3564,105680,4623.8998,11286980.4756,13299140.8809,0.459079344478,0.236028815185,0.66281497066,0.03121,0.03123,0.03117,0.03117,-0.0641231163835,0.192492781521,2736396.2,27363.962,-0.149034450696,OKX_CONTRACT_OI_HISTORY,6207499.06,620749.906,-0.579069230763,OKX_CONTRACT_OI_HISTORY,1.15,0.53488372093,0.46511627907,OKX_GLOBAL_ACCOUNT_RATIO,1.43,0.588477366255,0.411522633745,OKX_GLOBAL_ACCOUNT_RATIO,8.30510949862e-05,OKX_FUNDING_HISTORY,3.6919220214e-05,OKX_FUNDING_HISTORY,PRICE_UP_OI_DOWN,PRICE_UP_OI_DOWN,PASS,PASS
2026-08-31T09:00:00Z,2026-08-31T11:00:00+02:00,2026-08-31T20:00:00Z,78480.79,78802,78396.35,78511.03,624.76686,49126113.8183,187043,307.37441,24167280.7757,24958833.0426,0.49194367104,0.0385189753417,0.517434804044,2446.15,2456.7,2443.03,2446.7,9353.1135,22908905.0477,120273,4260.896,10438061.3604,12470843.6873,0.45563335911,0.0228932113452,0.559551049312,0.03117,0.03118,0.0311,0.03117,0,0.257234726688,2737907.2,27379.072,0.0552186119832,OKX_CONTRACT_OI_HISTORY,6238369.87,623836.987,0.497314775268,OKX_CONTRACT_OI_HISTORY,1.14,0.532710280374,0.467289719626,OKX_GLOBAL_ACCOUNT_RATIO,1.41,0.585062240664,0.414937759336,OKX_GLOBAL_ACCOUNT_RATIO,,,,,PRICE_UP_OI_UP,PRICE_UP_OI_UP,PASS,PASS
